name,id
(E)-1-bromo-2-ethoxyethene,6304964
1-deuterio-N,N-dimethylformamide,12201244
trideuteriomethoxybenzene,12209347
hexane-2,5-diamine,14849721
1H-imidazol-2-ylmethanethiol,21989623
Create Date: 2005-08-08,33173
2-hydroxyethyl(dimethyl)sulfanium,186058
1,2,3-trimethylcyclopropane,521226
4-ethoxybut-1-ene,533994
(2R)-2-methylbutan-1-amine,641006
carbanylium,644094
(2S)-1-iodo-2-methylbutane,5702528
1-hydroxysulfanylpropane,20514207
1-ethyl-2-methylcyclopropane,140607
ethyl(trimethyl)azanium;hydroxide,121686
methylidynephosphane,138843
butylcyclobutane,544591
1,1,1,3,3,3-hexadeuterio-2-(trideuteriomethyl)propan-2-ol,12985037
1-chloro-2-methylpropan-2-amine;hydrochloride,23045619
butyl(trimethyl)plumbane,41259
2-propan-2-ylperoxypropane,140114
prop-2-en-1-imine,144586
(E)-1,4-dichlorobut-1-ene,5366899
(E)-1-bromo-2-fluoroethene,5709597
N-[(E)-ethylideneamino]-N-methylmethanamine,6850059
copper;azane;carbonate,13668964
lead(2+);methanethiolate,37025
1,3-dithietane 1-oxide,143580
(E)-3-bromoprop-2-en-1-ol,641236
copper;formic acid,5080335
2-methylidenebutane-1,4-diol,11446296
1,1,1-trifluoro-N,N-dimethylmethanamine,136481
Create Date: 2005-03-27,6327354
(E)-N-methoxy-2-methylpropan-1-imine,9548566
1-(2-chloroethylsulfanyl)propane,246203
(1E)-1-chlorobuta-1,3-diene,5462923
(Z)-1-chloro-2-fluoroethene,5463030
3-fluorohexane,13620131
boranuide;tetraethylazanium,28251
2,2-dichloroethane-1,1-diol,85275
1-methoxy-2,2-dimethylpropane,136871
N-methyl-1H-1,2,4-triazol-5-amine,566828
thioarsorosomethane,17330
2-[2-(methylamino)ethylamino]ethanol,174509
N,N'-dipropylethane-1,2-diamine,469899
trifluoromethyl thiohypofluorite,550355
methanamine;methylcarbamodithioic acid,3037097
(3E)-5-bromopenta-1,3-diene,5365559
1,1,1-trideuterio-2-iodoethane,11019147
(113C)ethanol,12201684
Create Date: 2007-02-12,15810336
magnesium;methanolate;methyl carbonate,78578
N-propylnitramide,136446
methane;nitric acid,162088
2-methylpentane-1,4-diol,222516
3-bromo-1,1-dichloropropane,37502
1,1,2-trideuterioethene,137677
1-ethenylsulfanylbutane,138353
2-pentylsulfanylethanol,256808
1-methyl-1-propylhydrazine,547724
chloro(ethylsulfanyl)mercury,74512
2-methyl-2-methylsulfanylbutane,525429
magnesium;butane,86589
1-ethenylsulfanylpropane,140058
1,5-bis(methylsulfanyl)pentane,261977
(2S,5R)-2,5-dimethylpyrrolidine,5324511
chloro(thiophen-2-yl)mercury,79961
N-[bromo(dimethylamino)boranyl]-N-methylmethanamine,138894
[difluoro(fluorooxy)methyl] hypofluorite,140054
3-methylsulfanylpropane-1-thiol,525488
N,N-difluoromethanamine,533410
1-ethyl-1-(2-methylpropyl)hydrazine,552157
methyl N'-aminocarbamimidothioate;hydroiodide,6508896
tris(ethylsulfanyl)phosphane,69642
chloro(hexyl)mercury,140284
calcium;barium(2+);dicarbonate,167902
diethyl(dimethyl)azanium;iodide,199516
propane-1,3-diamine;dihydrobromide,88779942
3-(2-chloroethylsulfanyl)prop-1-ene,87944
1,1-dichloro-3-methylbutane,136443
3-methylsulfanylpropan-1-amine;hydrochloride,200644
2-bromoacetic acid,10773057
1-deuteriooxypropane,12201043
1-ethoxy-1-methoxypropane,19964037
N-methyl-N-trichlorosilylmethanamine,139429
1,2-dimethylpyrazolidine,142306
ethene;hex-1-ene,168324
(2S)-2-chloropropanoate,6999783
2-ethylperoxy-2-methylpropane,88523
magnesium;butane;butane,162398
(E)-1-chloro-3-methylbut-1-ene,5365942
1,1,1-trichloropentane,12629057
ethenyl(trimethyl)stannane,136568
sodium;gold(1+);dicyanide,167274
propanoate;zirconium(4+),174356
(Z)-1-fluoroprop-1-ene,6432206
(2S,3R)-2,3-bis(chloromethyl)oxirane,6452788
2-chloro-1,3,2-oxathiaphospholane,11194399
carbamothioate,21226412
N,N-dimethylmethanamine;hydrobromide,71370
[(2S,3S)-3-methyloxiran-2-yl]methanol,11018806
methyl carbonofluoridate,11665395
1,3-dimethylimidazolidine,12190571
methylazanium;tetrafluoroborate,87173277
propan-2-ylazanium;nitrate,55716
2-fluorobuta-1,3-diene,551655
1,4,5,6-tetrahydropyridazine,558341
Create Date: 2005-08-08,6336983
diethyl(dimethyl)azanium;chloride,22025857
2-iminoacetate,23347814
N-difluorophosphanyl-N-methylmethanamine,136639
trimethyl(propyl)stannane,137970
1-chloro-3-(2-chloroethylsulfanyl)propane,522430
benzenethiolate;copper(1+),4588591
(E)-1-fluorobut-2-ene,10931363
2-[amino(2-hydroxyethyl)amino]ethanol,26086
1-chloro-3-fluoropropan-2-one,228396
1-propan-2-yloxyhexane,538307
(Z)-1,2-diiodoethene,5463341
2-methylpropylazanium,7311734
1-fluoro-2-methoxyethane,12317
1-ethoxyprop-1-ene,13570
1-methylpiperidine;hydrochloride,205378
N-chloro-2-methylpropan-2-amine,82459
2-methyl-2-(methyldisulfanyl)propane,141968
methanolate;titanium(4+),164767
(Z)-2-fluorobut-2-ene,12756876
(E)-2-fluorobut-2-ene,12756877
N-(ethylideneamino)ethanamine,89342
1-(2-methylpropylsulfanyl)butane,525418
2-methyl-4-methylsulfanylbut-1-ene,6453823
butyl(trimethyl)azanium;iodide,24398
N-ethylnitramide,29422
1,2-bis(2-methylpropyl)hydrazine,97501
1-chloro-2-ethenylsulfanylethane,157735
(E)-1-methoxybut-1-ene,5366228
fluoro(methoxy)methane,14270170
5-methyltetrathiane,5319787
4-aminobutanoate,5460232
N-(ethoxymethyl)-N-ethylethanamine,81812
disulfanyl(trifluoro)methane,557683
triethylazanium;iodide,3014304
(2R,3S)-2-chloro-3-methyloxirane,3036756
1-ethenoxy-2-ethylsulfanylethane,29044
3-methylthiane,521393
N,N-diethylpentan-1-amine,524212
ethoxy(trifluoro)silane,21572702
difluoro(methyl)arsane,9866
3-hydroxypropyl(trimethyl)azanium;chloride,23168
2-methylhexan-2-amine,75812
(2S)-2-amino-4-methylpentane-1-thiol,139311
2-trimethylsilylethanamine,10964467
1,3-dichloro-2-fluoropropane,12927174
N,N,1,1,3,3-hexadeuterio-1,3-dideuteriooxy-2-[dideuterio(deu...,16212934
aluminum;hydrogen carbonate;carbonate,19421135
1H-1,2,4-triazol-5-ylhydrazine,427861
tris(2-hydroxyethyl)azanium,3777650
1-bromo-2-iodoethyne,141288
ethyne;rhodium,142147
1,1,5,5-tetrachloropentane,3852592
(Z)-1,2-dichloro-1-fluoroethene,5370463
copper;2-aminoethanolate,15180934
sodium;triethyl(oxido)silane,23670847
1,2,3-trichloro-2-(chloromethyl)propane,251049
1-methyl-1-propan-2-ylhydrazine,283357
difluoro(trifluoromethyl)phosphane,549477
(2R)-2-methyloxolane,641521
Create Date: 2007-12-05,20497053
potassium;dihydroxy-methyl-oxidosilane,23689131
ethoxyboronic acid,61925
1-chlorobut-2-ene,11589
2-nitropropane,107791
pent-3-enal,111089
1-chloro-2-iodoethyne,141230
(NZ)-N-(3-methylbutylidene)hydroxylamine,5365332
methyl carbonate;tetramethylazanium,11804927
Create Date: 2005-08-08,6328234
1-fluoro-3-methylbutane,23510607
Create Date: 2015-02-12,87064424
trimethyl(methylidene)-lambda5-phosphane,139787
2-methoxypent-1-ene,143007
ethanamine;nitric acid,193581
N-chloro-N-methylnitramide,206611
2-methyl-2-propylsulfanylpropane,264183
N-butan-2-ylformamide,346326
(2S)-pentane-1,2,5-triol,11051630
N-(trideuteriomethyl)formamide,12198844
potassium;prop-2-en-1-olate,23682252
acetic acid;2-aminoethanol,108573
bromo(trifluoromethyl)mercury,188946
(114C)methanamine,190331
ethanamine;ethylcarbamodithioic acid,3034074
2-bromoacetyl fluoride,5325486
(3R)-2,3-dimethylpentane,638047
[(2R)-2-hydroxypropyl]azanium,446260
(2R)-2-methylbutanal,6971248
2-(ethyldisulfanyl)-2-methylpropane,138136
(2S)-2-methylthiirane,21766881
N,N-difluoroethanamine,533618
hydroxy(methyl)arsinate,5460701
1-aminopropan-2-ol;boric acid,161513
2-fluorobut-1-ene,12756871
diethylazanium;bromide,22665
3,3-dichloro-2-methylprop-1-ene,115272
2-bromo-N-(2-bromoethyl)-N-methylethanamine,20269
1-ethenoxypentane,21459
N-chloro-N-propan-2-ylpropan-2-amine,32745
1-chloro-2-(2-chloroethyltrisulfanyl)ethane,177051
N-ethylprop-2-yn-1-amine,243517
2-aminoethanethiol;dihydrochloride,10154133
1,2,3,4-tetradeuterio-5,6-dimethylbenzene,12205472
hept-2-en-1-ol,36504
(2S)-2,3-bis(sulfanyl)propan-1-ol,3246063
2-aminoethanesulfinate,6398954
ethanol;niobium,16212167
Create Date: 2006-01-25,637949
N-ethyl-4-methylpentan-2-amine,39359
1-methoxyprop-1-ene,111290
carboxymethylazanium,445457
(2R,5S)-2,5-dimethylthiolane,6432504
1,4,5,6-tetrahydropyrimidine;hydrochloride,21645510
N'-hydroxymethanimidamide,12227
1-bromo-2-(chloromethyl)cyclopropane,543062
trimethylazanium;bromide,14544808
(1E,3E)-1,4-dichlorobuta-1,3-diene,34285
2-chlorobut-2-ene,137498
2-aminoethanol;nitric acid,159895
1,1-dimethylpyrrolidin-1-ium,200182
3-methyl-1-propylsulfanylbutane,525509
N-(hydroxymethyl)-N-methylnitrous amide,119111
(Z)-1-propan-2-yloxyprop-1-ene,5365243
(4R)-2-methylheptan-4-ol,12650794
Create Date: 2010-03-29,45051805
carbonotrithioate,16020005
oxo(propan-2-yloxy)alumane,16684131
dibutyl(chloro)alumane,77077
S-methyl carbamothioate,179359
heptane-1,3-diol,211592
2-(2-methylbutylamino)ethanol,296374
2-(ethyldisulfanyl)butane,521490
barium(2+);propan-2-olate,4456486
(2S)-2-amino-4-methylsulfanylbutane-1-thiol,22885599
sodium;prop-2-enenitrile,23715175
N-(5-aminopentyl)hydroxylamine;dihydrochloride,131864442
dichloro(chloromethyl)phosphane,137456
but-1-ene;prop-1-ene,168862
(2S)-2-aminopropanoate,5460980
silver;trifluoromethanethiol,24191737
(E)-1-chloropent-1-ene,6433781
1-hydroxypropan-2-ylazanium,20558917
difluoromethylidenephosphane,21831858
(2S)-2,4-dimethylpentan-1-ol,59044081
(2R,3R)-2,3-dimethylthiirane,6432578
N-(dimethylaminodisulfanyl)-N-methylmethanamine,523038
magnesium;ethoxyethane;dibromide,11010650
cyclopentane-1,2-dithiol,12371414
difluoro(methyl)phosphane,136565
dipotassium;carbonotrithioate,12089614
3-methylselanylprop-1-ene,13312182
hydroxy-methoxy-oxosilane,13955548
(Z)-1-ethoxyprop-1-ene,5354319
Create Date: 2005-03-27,6327643
(2S)-1,2-dichloropropane,17753912
copper;ethanol,58904297
bis(2-methylpropyl)alumane,14487
tetramethylazanium;triiodide,6400179
butane-1-thiolate;copper(1+),10997237
2-(2-chloroethylsulfanyl)-2-methylpropane,96262
2,2-bis(methylsulfanyl)propane,525428
1-ethylsulfanyl-1-methylsulfanylethane,525448
butan-1-ol;propan-2-ol;titanium,3017895
(2S)-hexane-1,2-diol,7017948
N-propylhexan-1-amine,29996
N-(3-methylbutylidene)hydroxylamine,96469
1-(ethyldisulfanyl)-1-methylsulfanylpropane,6429019
1-ethoxy-1-hydroperoxyethane,126387
1,2-diethyl-1,2-dimethylhydrazine,141023
O-methyl N-methylcarbamothioate,10953441
1-(methyldisulfanyl)-1-methylsulfanylpropane,521472
bis(3-azaniumylpropyl)azanium,6991998
2H-tetrazol-5-ylhydrazine,459489
(E)-1-bromo-2-chloroethene,5462544
(E)-2-methoxybut-2-ene,5463064
Create Date: 2007-02-08,13264124
N-fluoro-N-methylmethanamine,535475
(trifluoromethyldisulfanyl)ethane,595492
(NZ)-N-propylidenehydroxylamine,5324472
methylselanylsulfanylmethane,12916333
2-aminoethanol;phosphoric acid,161651
prop-2-ynylazanium;chloride,3084230
(E)-4-methoxypent-2-ene,5367912
ethoxymethanedithioate,1248527
(2R,5R)-2,5-dimethylthiolane,6432505
2-fluorobutan-1-ol,13278455
3-fluorobutan-1-ol,14117409
(2S)-2-aminopropane-1-thiol,18609630
2-methyl-1-sulfanylbutan-1-ol,22327742
N'-butan-2-ylethane-1,2-diamine,138360
2-aminoethanol;azane,163260
2-methylsulfanyl-1,3-dithiane,303716
1,1-bis(2-chloroethyl)hydrazine;hydrochloride,3053359
2-methoxypropan-2-ol,10887827
N'-(2-aminoethyl)ethane-1,2-diamine;trihydrochloride,19904564
2-methylpropan-1-ol;titanium,73509590
1-chloro-3-sulfanylpropan-2-ol,110861
carbonic acid;europium,54612279
trimethyl(prop-2-enyl)azanium,10425
3-methoxy-N,N-dimethylpropan-1-amine,547431
2-methylpropan-2-ol;titanium,25200195
cobalt;thiocyanic acid,45051695
(2R)-3-methylbut-3-en-2-ol,10678185
(1S,2S)-1,2-dimethylcyclopentane,641612
Create Date: 2015-02-12,87427009
boric acid;propane-1,2,3-triol,6451841
iodosilver;trimethylphosphane,357596
bis(2-oxoethyl)mercury,20412
1-ethenoxy-2-methylsulfanylethane,81083
1,1-diethyl-2,2-dimethylhydrazine,140864
formaldehyde;toluene,168314
N'-(2-aminoethyl)ethane-1,2-diamine;formaldehyde,172597
zinc;prop-2-enoate,197159
triethyl(fluoro)stannane,305833
dichloro-fluoro-methylsilane,576099
N'-hydroxymethanimidamide,5354577
(Z)-3-bromopent-2-ene,6445110
(2S)-2-amino-3-methylpentan-1-ol,11789185
1-chloro-2-(chloromethylsulfanyl)ethane,14557887
azane;1,2-dichloroethane,22608833
ethyl(methyl)azanium;chloride,12218
N-(ethylideneamino)-N-methylmethanamine,81922
ethylsilane,137730
trichloro(2-fluoroethyl)silane,21731123
1-hydroxypyridin-1-ium,3877978
N,N-diethylethanamine;hydron,167656
3-fluoropropyl(trimethyl)silane,21731148
5-chloro-2-methylheptane,523768
(2S)-2-methylpentan-1-ol,6999993
3-(methylazaniumyl)propanoate,25202453
1-fluoro-3,3-dimethylbutane,23234144
1-aminobutylideneazanium;chloride,18181
O-(3-amino-2-fluoropropyl)hydroxylamine,126497
1-propylsulfanylpropane-1-thiol,20475939
Create Date: 2005-03-27,18592
diethyl hydrogen phosphite,12977
N-ethylethanamine;nitroxyl,163608
dichloro(dimethyl)silane;trichloro(methyl)silane,169112
2-methoxy-1,3-dioxane,342234
(Z)-1-methoxyprop-1-ene,643770
O-(3-aminopropyl)hydroxylamine;hydrochloride,49862725
(Z)-1-(methyltrisulfanyl)prop-1-ene,5352691
4-methyl-3-sulfanylpentan-1-ol,13357711
Create Date: 2008-02-29,24191761
(E)-1-hydroxysulfanylprop-1-ene,20371837
dimethylsilyloxy(dimethyl)silane,18659
[(2S)-1-hydroxypropan-2-yl]azanium,6992590
(methylsulfanylmethyldisulfanyl)ethane,85702346
acetic acid;mercury,43835023
2-oxidoacetate;platinum(2+),138402875
hexa-1,4-diene,11599
di(propan-2-yl)azanium;chloride,13169
azane;propan-2-ol,18331942
azane;ethanol,22020343
Create Date: 2013-02-18,70700059
Create Date: 2005-03-26,6327258
chloro-[(E)-2-chloroethenyl]mercury,6433455
1-(methyltrisulfanyl)prop-1-ene,528712
ethenyl(trifluoro)silane,574451
1,2-diaminoguanidine;hydrochloride,5490184
1-fluoro-2-methylpropane,13665913
(NE)-N-[(2Z)-2-hydroxyiminoethylidene]hydroxylamine,135431244
(NZ)-N-[(2Z)-2-hydroxyiminoethylidene]hydroxylamine,135580753
methane;octane,94637
azane;oxirane,160054
azane;2-(2-hydroxyethoxy)ethanol,163282
1-(propoxydisulfanyl)oxypropane,316389
methoxysulfanyloxymethane,318170
(3S)-3-methylheptan-1-ol,12490717
methyl N'-aminocarbamimidothioate;hydroiodide,5708468
benzene;formaldehyde;methane;hydrate,156614093
potassium;butan-1-ol,180502
prop-2-enoyl fluoride,14468798
1-(methyldisulfanyl)hexane,536236
Create Date: 2015-02-12,88304764
(E)-1-ethenoxyprop-1-ene,5463053
2-fluoro-2,3-dimethylbutane,11018819
propylazanium,3483736
[(E)-prop-1-enyl]cyclopropane,5364359
3-methyl-1H-imidazol-3-ium,444235
butane;methane,94630
methane;thorium,9878117
methyl(phenyl)silane,69836
chloro(phenyl)silane,77878
fluoro(trimethoxy)silane,556566
(Z)-pent-3-enal,12585767
7-sulfanylheptan-1-ol,15264021
1-methylsulfanylpropane-1-thiol,21516147
hydroxy(trimethyl)azanium,13148255
diethoxy(methyl)silane,74848
dichloro-fluoro-iodomethane,23001916
chloromethyl(trifluoro)silane,13143002
methylsulfanylselanylsulfanylmethane,14933478
1,1-dibromo-2-methylpropane,11663
1-methylsulfanylbut-1-ene,519416
beryllium;carbanide;cyclopenta-1,3-diene,11984696
chloromethyl-fluoro-dimethylsilane,12578180
carbonic acid;silver,25203940
Create Date: 2012-03-22,56846113
butan-2-one;formaldehyde,165726
N,N',2-trimethylpropane-1,3-diamine,296299
chloromethyl(dimethyl)silane,76597
carbonic acid;cobalt;dihydrate,98531
phenylsilane,12752
hexylazanium,6992045
triethoxysilane,13830
ethenol;formaldehyde,122204
octylsilane,70101
silver;ethyne,61576
tripropylsilane,70459
3-fluorooctane,23234174
trimethoxysilane,17215
(2R)-heptane-1,2-diol,10394047
dichloro(methyl)silane,6376
azanium;(2S)-2-hydroxypropanoate,11768525
chloro(dimethyl)silane,66108
acetic acid;trifluoroborane,61423
1,2-difluorobutane,21922267
methyl(4-oxobutyl)azanium,20653072
1-sulfinylethane,13444370
sodium;formaldehyde;phenoxide,23685772
2-(methyltrisulfanyl)butane,91750142
difluoro(methoxy)phosphane,2784152
trifluoro(methyl)-lambda4-sulfane,19920813
N,N-diethyl-2-methylsulfanylethanamine,23279044
N-dimethylsilyl-N-methylmethanamine,89796
oxaldehyde;urea,6452764
beryllium;carbanide;cyclopenta-1,3-diene,129652951
(2S,3R)-2-methylbutane-1,3-diol,11701031
chloromethyl-difluoro-methylsilane,13143003
[(dimethylsilylamino)-methylsilyl]methane,85196
methaneselenol,440764
dimethylsilane,66185
siletane,67514
hydron;carbamate,18358786
carbane,105026
3-bromooxetane,16244493
azetidine;hydrochloride,12308726
3-bromo-1,2-thiazole,15323364
5-bromo-1H-pyrazole,1201443
4-bromopiperidine;hydrobromide,2734676
oxetan-3-amine,9833923
1,3-thiazol-5-amine,12416330
4-chloropiperidine,420932
3-methyloxetan-3-ol,22918788
4-fluoropyridine;hydrochloride,24820326
4-bromopyrimidine,12752220
4-fluoropyridine,136504
pentylboronic acid,352103
3-bromooxolane,12929516
imidazolidine,449488
bromomethylcyclopentane,12723264
5-chloro-1H-pyrazole,6426710
3-methyloxetan-3-amine,46835725
2-(2-bromoethoxy)propane,3830823
3-bromo-1,2-oxazole,13933891
N-(dibromomethylidene)hydroxylamine,2763219
(3S)-3-methylmorpholine,12012220
cyclohexylhydrazine,80993
4-iodooxane,2795506
2-(oxetan-3-yl)ethanol,10844345
oxetan-3-ylmethanol,11521066
(3R)-3-methylmorpholine,641498
3-iodooxolane,22139264
5-fluoro-1H-pyrazole,15055508
5-(chloromethyl)-1,3-oxazole,15290880
2-hydroxyacetohydrazide,350536
3-chlorooxetane,19433434
azetidin-3-ol;hydrochloride,2759290
3-methoxyfuran,12711598
4-(bromomethyl)pyridine;hydrobromide,12752219
3-methylpyrrolidine,118158
4-methyl-2H-triazole,12933420
oxetan-2-ylmethanol,12284142
1,2-oxazolidine,136333
pyrrolidin-3-ylmethanol,13400657
oxolan-3-amine,3365553
nonan-5-amine,137475
cyclopentylhydrazine;hydrochloride,212349
dimethyl(oxo)phosphanium,6327637
morpholin-2-ol;hydrochloride,12751542
oxan-4-ylmethanamine,2773210
4-bromobut-1-yne,11073464
thiatriazol-5-amine,244725
N-prop-2-enylprop-2-en-1-amine;hydrochloride,521977
sodium;ethanesulfinate,22986214
cyclobutylmethanamine,409746
1-chloro-3-ethoxypropane,520820
3-(bromomethyl)oxolane,14173422
4-iodopyrimidine,17753392
O-phenylhydroxylamine;hydrochloride,6365179
cyclopentane-1,2-diol,95497
3-(bromomethyl)thiophene,520703
pyrazolidine;dihydrochloride,12314782
(1-aminocyclopropyl)methanol,14146220
4-(iodomethyl)oxane,2795507
3,4-difluoro-1H-pyrrole,11804690
5-(chloromethyl)-2H-tetrazole,12205080
piperidin-3-amine,148119
pyrimidin-2-ylmethanamine,4658047
(3S)-3-aminobutan-1-ol,9942121
thiophen-2-amine,97373
2-fluorothiophene,136243
(2R)-2-amino-4-methylsulfanylbutan-1-ol,7000073
3-(bromomethyl)furan,11094934
4-(methylamino)butan-1-ol,9833937
N-ethylhydroxylamine;hydrochloride,10219386
1-methylcyclopropan-1-ol,11564466
1,3-thiazol-5-ylmethanol,2763216
thiomorpholine;hydrochloride,3014410
2-bromo-1,3-oxazole,14931772
4-(bromomethyl)oxane,2773286
pyridin-4-ylhydrazine;hydrochloride,22320258
1-ethyl-1,2,4-triazole,519305
pyrrolidin-2-ylmethanamine,72032
4-bromo-2-methylbut-1-ene,549585
2-(chloromethyl)-1,3-oxazole,21957543
1,1,1-trifluoropropan-2-amine,3783165
2-chloro-1,3,4-thiadiazole,12956468
1,3-thiazol-2-ylmethanol,2795213
4-bromo-2-methylbutan-2-ol,10607172
2-chloro-1,3-oxazole,13371074
4-bromooxane,13349654
1H-pyrrol-3-ylmethanamine,23295846
1,2-oxazolidine;hydrochloride,12304500
4-ethyl-1H-pyrazole,12933274
(2S)-2-methylmorpholine,36689624
1,1,1-trifluoro-3-iodopropane,156165
(3R)-3-aminobutan-1-ol,9898801
[(3R)-pyrrolidin-3-yl]methanol,7446913
2-cyclopropylacetaldehyde,10307849
2-chloropropanedial,147646
5-ethyl-1H-pyrazole,498459
5-bromotriazine,13905235
2-bromoethylcyclopropane,22636989
oxan-4-amine;hydrochloride,44118693
methoxy(methoxymethoxymethoxy)methane,54136657
2-amino-N-methylacetamide,89675
1-ethoxy-2,2-difluoroethanol,2758246
azetidin-3-one;hydrochloride,10197648
(3S)-pyrrolidin-3-ol;hydrochloride,22309122
1-methylpiperazine;dihydrochloride,2734715
prop-1-en-2-ylboronic acid,10855372
oxolan-3-ylmethanamine,10898660
pyrrolidin-3-ol;hydrochloride,2769408
1,1-difluoro-2-iodoethane,3833565
3-(chloromethyl)-1,2-oxazole,4913025
1-fluoro-3-iodopropane,12899128
butan-2-ylboronic acid,15568382
piperidin-3-amine;dihydrochloride,16211870
4-chloro-1,1-dimethoxybutane,122536
1,2-dibromocyclopentane,139113
(2R)-2-methoxypropan-1-ol,2733588
(1-aminocyclopropyl)methanol;hydrochloride,14146222
N-methylhex-5-en-1-amine,17825054
oxetan-3-ylmethanamine,46840007
2-bromo-1-methoxypropane,524034
4-(fluoromethyl)pyridine,642806
2-(bromomethyl)thiophene,11829978
2-cyclobutylethanol,21441185
thian-4-amine,418807
thiophene-3,4-diamine;dihydrochloride,12707342
(3R)-piperidin-3-amine;dihydrochloride,16211333
potassium;ethyl(trifluoro)boranuide,23668491
1,2-oxazol-3-ylmethanol,12905096
5-(chloromethyl)-1,3-thiazole;hydrochloride,22319457
1-bromo-2-fluoro-2-methylpropane,140621
2,2-dimethoxyethanol,542381
1H-pyrazol-5-ylmethanamine,7147653
6-bromohexanal,10921089
3-bromo-2-(bromomethyl)prop-1-ene,10965866
2-aminoethanimidamide;dihydrobromide,16211382
N-methylcyclobutanamine,21830191
1,3-oxazol-5-ylmethanol,18758985
(3R)-piperidin-3-ol;hydrochloride,2759333
imidazol-1-amine,5273583
3,3,3-trifluoropropan-1-amine;hydrochloride,25210505
Create Date: 2006-10-25,9898815
3-methyl-1,2,4-triazine,141070
2-aminopropanenitrile;hydrochloride,12782877
cyclopent-3-en-1-amine;hydrochloride,2756395
1,3-oxazol-4-ylmethanol,15930578
(3S)-piperidin-3-amine;dihydrochloride,16218278
2-(15N)azanylacetic acid,134627
1,2-oxazol-5-ylmethanol,12905098
